user_id,recommended_items
468935,41763 21676 21682 95423 2372
468986,7084 32075 14519 48490 9900
469249,314 313 294 323 46
469314,423 14546 8933 2650 425
469401,1096 5074 551 2109 26471
469697,4334 25620 5193 42557 17172
470060,6333 64079 6891 62759 46756
470096,14139 113100 84524 94052 56406
470303,14139 113100 84524 94052 56406
470377,11059 3253 11058 213 4116
470999,54482 8175 58657 18725 32687
471037,52022 52021 52020 52019 52018
471147,2886 54268 8080 59813 93704
471433,25195 21154 15769 17763 40916
471546,32984 16711 44610 10053 29799
471676,156048 52012 52019 52018 52017
472468,2650 1218 2649 9221 425
472833,1573 650 19397 355 65
473404,12048 12032 12030 12025 12196
473616,357 639 355 1546 650
473814,104475 81132 123248 12457 123244
474202,514 809 24269 6578 9766
475232,22569 21781 24693 65670 84975
475544,491 7027 37026 9097 11242
475848,10811 20232 9216 101548 70216
475899,14363 13856 697 9173 17972
476178,5920 5903 50465 22433 40245
476239,3652 1201 2855 1096 37768
476416,81176 81186 226 4724 38275
476781,156048 52012 52019 52018 52017
476963,4680 11802 4689 33639 28232
477065,14139 113100 84524 94052 56406
477151,22356 52009 52016 52015 52014
477342,14139 113100 84524 94052 56406
477729,156048 52012 52019 52018 52017
477786,33021 33030 10438 22434 12515
478083,65797 105481 15822 87991 5631
478527,9541 33861 38098 6075 98883
478979,9152 28746 21437 2005 2696
479186,909 2102 4174 14955 100843
479246,16246 36639 10694 16994 24683
480037,73732 45051 73749 73703 156048
480060,2915 43394 108535 7823 67441
480118,3149 56669 49030 49043 49042
480780,21350 11274 36539 3866 271
480982,108270 90814 154086 154087 154088
481263,86314 12216 3217 3215 913
481569,2076 29563 24723 2225 18757
482462,8777 19395 44340 7084 1425
482954,3664 11649 1435 103933 9338
484793,24111 48045 8788 298 2391
484911,31131 69299 38759 34407 107615
485527,6807 97947 18767 59426 1158
486385,34407 40405 10251 36592 20058
486417,51417 51313 17012 1011 10394
486601,2154 22195 37180 37179 37176
487499,12653 4269 8160 124957 124947
487756,5277 1879 12544 35564 47773
487881,4759 65802 115887 19529 625
488095,24724 1501 71868 36367 71873
488234,17668 52792 151549 151548 151546
488594,6592 47125 71682 71600 105442
488681,14139 113100 84524 94052 56406
489233,13667 2077 470 48367 48368
489301,864 590 7471 3664 43935
489624,423 2492 9605 31274 660
489699,27577 36886 156048 52011 52018
489943,98642 17028 36487 55841 98641
490002,8665 10518 12792 32936 38020
490157,28513 6800 32 28486 28496
490254,33756 12444 35408 77522 12443
490345,8940 30659 20342 24706 2513
490601,133638 133631 111007 114691 83475
490740,107874 33861 4455 5959 6075
490975,468 15334 2805 6416 353
490977,77101 128614 128612 63121 1434
491211,14139 113100 84524 94052 56406
491429,103189 103187 77086 32282 103197
491623,7 1545 2612 61584 15123
492223,382 350 650 1098 50
493745,52548 114604 87940 13500 2373
494012,14139 113100 84524 94052 56406
494059,5342 125242 24684 23555 43159
494701,36710 1090 22423 578 12523
494920,3636 19829 101344 95980 28718
495244,14139 113100 84524 94052 56406
495553,40103 14809 5583 66549 60488
495655,101329 133468 133469 49652 7585
495732,14139 113100 84524 94052 56406
495880,660 506 39516 2608 1790
496778,96933 134738 128129 84549 134733
496959,650 116505 45830 2314 32
497597,382 350 17857 34932 2856
498625,3634 40843 7342 22898 40838
498751,2699 14363 21182 52 6724
498974,58201 573 58186 58232 58203
500603,3942 213 5077 7358 3827
500886,514 947 30566 2006 3913
501987,152737 124190 1580 61121 23923
502258,3338 1916 65 16324 5349
502833,11680 15902 7819 7388 3391
502841,21459 29418 6801 21805 4856
502910,16451 17466 25469 2803 22023
502953,156048 52012 52019 52018 52017
503036,25104 7344 7345 21685 20166
503050,156048 52012 52019 52018 52017
504243,14139 113100 84524 94052 56406
504416,23547 122197 4685 111496 10953
504607,625 9173 5794 2104 590
504636,10959 4219 749 6366 196
505297,14139 113100 84524 94052 56406
505894,2777 2752 2750 17133 19711
506369,1096 5660 271 19397 350
506558,59764 77086 39473 39474 96398
506633,15615 7373 118208 130082 89784
506861,801 4506 12964 20264 13059
507324,1573 356 1105 2009 514
507360,6509 7481 19252 4723 60721
507582,50790 82663 97557 81924 57215
507756,21671 963 12670 4986 24285
507916,2363 5077 357 52 5790
508153,125403 125405 125406 125400 125402
508605,650 491 2924 1097 215
508712,8786 2380 93630 6493 22738
508901,14139 113100 84524 94052 56406
508911,44098 66789 66779 12773 66792
509003,9454 101253 17763 45594 11118
509301,1792 1793 32168 191 31276
509555,2626 491 46560 11223 5258
509763,6604 11446 4055 8166 20131
511666,17028 23609 30686 29953 122750
512205,14139 113100 84524 94052 56406
512425,4511 4515 6354 6903 15613
512506,60721 31737 37920 2418 37919
512648,3952 3866 5742 5922 8278
513062,151843 34887 62873 151841 151842
513192,14139 113100 84524 94052 56406
513296,14139 113100 84524 94052 56406
513705,16142 43271 125440 107670 125441
514057,126881 121132 126882 99514 69296
514360,61934 50322 14173 25195 212
514959,14139 113100 84524 94052 56406
514961,17868 76169 144780 69552 117962
515742,13148 12666 59305 38967 134045
515776,14139 113100 84524 94052 56406
516118,36738 26754 36742 11221 17996
516541,9655 133361 9919 29106 17180
516808,17911 17914 1653 41627 114727
516893,67077 26519 80877 26958 24094
517745,125807 125809 125810 125811 125813
517951,156048 52021 52019 52018 52017
518335,6366 7313 10464 51230 11157
518387,107874 6075 7396 46723 829
518617,4773 62180 7206 16567 13859
518880,8789 5193 62640 2494 54172
518996,62589 62599 86202 62595 62596
519617,501 2666 2513 6505 6508
519977,104900 104898 104901 104895 12377
520020,104387 771 598 4307 71704
520365,156048 52012 52019 52018 52017
520547,2650 697 375 6788 485
520918,121519 14577 44702 121520 52013
520966,4773 16252 3542 689 1821
521222,18598 21062 56955 124336 124326
521630,968 31452 26637 26008 138130
521835,39711 751 4310 1404 17895
521928,1573 650 19397 355 2534
522046,25472 1792 6253 25470 25480
522094,5152 809 16834 45830 15620
522351,131569 91912 1208 12670 23186
522606,61746 30784 29150 31461 57824
522822,1573 11058 5741 7118 1105
523123,1916 4723 7902 67077 45522
523597,14139 113100 84524 94052 56406
524472,9097 2013 37024 29387 36032
524537,12285 18225 5060 93167 9479
524938,14139 113100 84524 94052 56406
525294,26073 425 2649 4310 44
525591,62711 1772 53347 10210 4566
526825,53004 4804 705 101713 1102
527362,1365 62180 16447 27212 293
527891,14139 113100 84524 94052 56406
528462,52866 59067 147804 18060 94666
528741,5193 593 62640 2494 1218
528859,12221 85835 55894 25800 49087
529766,6253 44 8789 4310 26073
530095,356 50 2612 1545 382
530276,7462 4515 54554 6354 34688
530297,1205 50560 107523 58282 2014
530546,42872 650 5601 3627 65
530691,293 74038 54628 6950 46101
531422,14139 113100 84524 94052 56406
531675,14139 113100 84524 94052 56406
531842,14139 113100 84524 94052 56406
532193,22780 5228 3388 1993 472
532310,14139 113100 84524 94052 56406
532789,16035 32852 55548 14257 16060
533628,25199 4751 17305 3146 9888
533775,1096 19397 1545 1100 356
533957,156048 52012 52019 52018 52017
533988,5159 9690 29602 3378 1902
534205,62544 156048 52013 52019 52018
534298,236 6451 215 40070 947
534712,3077 382 697 721 5563
534910,14139 113100 84524 94052 56406
535022,810 19135 24711 18191 7902
535062,350 639 5563 357 6451
535242,40080 6643 9320 29350 356
535325,14139 113100 84524 94052 56406
535452,639 3077 350 50 1099
535958,14139 113100 84524 94052 56406
536379,91852 156048 52012 52018 52017
536556,19802 64949 8285 28047 133737
536855,271 639 5983 5601 491
537284,16474 2655 293 16440 14502
537420,5081 50 11607 356 3735
537633,10876 259 6914 25834 225
538430,73638 110458 129160 12724 44209
539090,5226 40203 125091 2806 19571
539165,23648 16178 2608 28198 26073
540178,14139 113100 84524 94052 56406
540840,14139 113100 84524 94052 56406
540872,666 12757 8048 6778 34528
541100,53458 26144 53466 26789 4044
541706,156048 52012 52019 52018 52017
541771,9505 12111 3038 11220 37218
541883,156048 52012 52019 52018 52017
542234,8673 374 10903 18031 4987
542547,136866 116361 136873 136871 74213
542592,15455 5159 21437 965 3908
542771,1096 271 5660 19397 1097
543084,3077 721 382 697 6655
543224,12409 144746 144769 144758 144759
543798,20892 33979 51567 68636 15043
543910,41231 10959 20208 7326 94309
544131,135014 135013 73413 73412 73420
544730,7794 4768 2673 3916 1916
544744,100966 13090 13036 13076 13042
544810,43446 59612 92 77086 12646
544963,4375 24654 19923 121292 74998
545078,95346 61833 88931 29524 88932
545183,68572 98747 47409 47441 47434
545308,37119 12120 1486 24151 67
545315,52 491 13892 1100 2979
545436,12130 6798 2274 1293 19397
546108,22787 2122 22790 22794 36481
546889,3816 16117 15935 3276 111232
547115,14139 113100 84524 94052 56406
547518,4905 110670 129286 142118 33469
547650,355 1546 650 721 356
547890,14114 84553 2336 86801 35088
548288,15543 133154 1308 2821 13581
549196,14139 113100 84524 94052 56406
549378,14139 113100 84524 94052 56406
549893,14139 113100 84524 94052 56406
549929,11050 3146 3118 3121 133697
550045,1546 24113 1787 2262 77906
550211,132529 21496 43513 12518 21183
550317,3272 3269 16272 111044 95066
550432,38635 42686 793 9369 4269
550912,18977 19226 11587 53788 19236
551058,130195 108320 46195 62138 46194
551081,49869 52 18483 2979 22450
551553,14139 113100 84524 94052 56406
551558,829 9128 4302 2649 35888
551685,21149 18930 6895 2141 7487
551817,31970 36157 51563 16354 43669
552117,14139 113100 84524 94052 56406
552518,113234 113233 113232 97451 121147
552977,6487 21149 64825 21161 21145
554066,91038 91039 91040 91041 156048
554293,79236 30955 79225 30891 79221
554342,10601 24267 38128 10561 4486
554558,93330 93323 93329 93327 93326
554802,41627 117815 45317 75049 37313
554900,4135 31646 36007 1180 36057
554985,43932 89242 28523 151121 151122
555497,56664 100723 119053 2186 31341
556227,18682 62184 84842 69373 63416
556531,4564 666 3308 1096 668
556768,14139 113100 84524 94052 56406
557075,382 1573 472 1098 3827
557309,350 382 721 379 650
558390,102 81570 98260 75529 71
558568,491 1100 3077 2924 636
558952,52 2805 14150 577 1993
558995,14139 113100 84524 94052 56406
559275,697 53 6354 514 13892
559879,64949 13667 38892 15423 69373
560206,5583 95515 25224 25217 96489
560934,36136 66661 62461 11658 8643
561107,1366 70015 70023 18030 18032
561165,965 12524 467 20591 105041
561251,61756 23564 45006 22157 61761
561280,32101 29971 28238 52359 25585
562414,22212 13892 514 22209 491
562774,6188 25907 111342 11943 121548
562963,14139 113100 84524 94052 56406
563169,14139 113100 84524 94052 56406
563288,85930 44213 27846 62705 62697
563632,63962 63963 63965 63966 121693
563930,1533 3253 634 1051 3310
563973,108523 141121 56401 131176 6646
564027,215 639 1928 5985 3653
564066,143390 143393 143391 143392 143389
564868,156048 52012 52019 52018 52017
564872,156048 52012 52019 52018 52017
565026,46099 74038 156048 52012 52018
565027,501 1099 347 2984 1402
565264,6895 4009 29434 21225 67316
565367,77323 77327 6625 4668 77329
565609,14139 113100 84524 94052 56406
565776,721 2141 355 2517 1546
565967,7191 3311 5193 39516 8110
565985,639 350 215 3338 5601
566830,124078 16614 87896 91189 14287
567063,75261 3221 9138 9131 39690
567503,35555 48401 48399 8321 24847
567913,350 382 650 1098 236
568079,81588 5235 48880 60945 3244
568114,9779 355 4615 31660 4974
568221,50935 37985 41921 50931 50930
568687,3542 32855 30247 17091 6739
568975,21350 5329 36539 8278 213
569155,114241 11730 12511 114239 97169
569737,6068 4466 13609 38252 6073
569812,491 3338 215 5601 1426
569844,14139 113100 84524 94052 56406
569966,1094 30878 494 1105 136373
569995,4310 2649 26073 9221 428
570248,112981 15460 65335 27032 7884
571703,271 5167 6806 19397 6776
572101,7740 22693 48401 48405 4050
572248,14139 113100 84524 94052 56406
572354,11500 20312 75788 11600 11502
572568,156048 52012 52019 52018 52017
572790,382 1099 472 9634 3735
572801,4127 6566 9369 103093 9233
572820,94 145993 101197 11562 34928
572924,31341 7207 293 17192 16433
573272,4988 34545 18702 65146 15397
573483,20037 41508 3842 34184 22172
573757,156048 52012 52019 52018 52017
573759,81576 81615 132873 151954 156029
574289,7025 39801 9434 53469 18423
574484,50 3077 9638 41294 375
574485,111625 72512 697 110565 1072
574693,14139 113100 84524 94052 56406
574948,156048 52012 52019 52018 52017
575020,54380 107925 54375 54376 54377
575269,271 32 4343 42770 2728
575337,102842 9454 2647 33698 102841
575387,7858 86158 17354 56802 86157
575456,31592 69944 148150 69941 69942
576097,52864 963 6604 467 8780
576155,17368 7688 142124 36647 104605
576172,62184 1597 208 25176 50385
576221,14139 113100 84524 94052 56406
576373,237 35015 27083 11583 9688
577513,1573 382 356 353 514
578789,154404 76102 154405 9862 154403
578971,112750 91784 75254 91788 91787
580061,3127 8673 11005 13042 6975
580567,31862 37517 3444 42853 40925
580855,92201 73889 9695 499 24979
581569,55171 141946 141943 141953 55185
581729,1094 2924 5258 3819 271
581823,53361 52920 53354 53357 53358
582004,82661 51407 128283 50736 50738
582286,96243 80569 65162 51314 51278
582656,6143 1232 6149 6140 6141
582769,2660 9457 3455 5814 6506
583177,25078 17644 76593 67659 2363
583683,7204 5354 23000 4396 59539
583720,1094 3745 5258 2924 2325
583856,63461 63462 63464 48894 2589
583966,44479 4716 131624 89758 6903
585367,55249 23186 5786 5069 34169
585839,3547 73857 53718 5537 20959
586226,48538 100915 104712 104711 104709
586279,61170 5231 32 42781 1102
586515,2581 10074 16567 27654 135907
586665,63308 63304 63306 63307 28047
586793,13086 4962 45277 42571 55595
586837,12135 5903 1051 31021 22433
587000,9487 107533 116532 107523 15942
587039,7794 2673 3916 1916 1789
587599,24918 11603 34215 7344 63857
588006,156048 52012 52019 52018 52017
588111,18227 650 13355 8129 45830
588353,5855 48401 23158 40523 39538
588618,14139 113100 84524 94052 56406
588832,147650 147661 108221 29833 147651
588927,22093 2359 17976 3653 67727
589046,150143 150142 47596 150141 59473
589162,468 3913 34328 2871 4979
589499,6642 18366 30398 127658 21023
589604,11630 46373 35330 139975 33825
590311,14139 113100 84524 94052 56406
590418,154202 52888 116336 39377 104269
590606,14139 113100 84524 94052 56406
591219,6179 20124 38423 165 1349
591372,1764 2580 4486 3942 24628
591605,1604 27686 15271 7923 45264
592254,1144 23643 23642 23641 42527
592365,64736 38065 4139 4271 108050
592493,3077 50 687 24082 5563
593201,71574 46917 46905 21851 140018
593393,3743 61575 134265 101931 9274
593478,5657 4127 130865 99103 54573
593503,14139 113100 84524 94052 56406
594300,143220 143222 87352 77605 60899
594365,7040 1489 13057 7041 7028
594752,14139 113100 84524 94052 56406
594974,1096 1545 19397 1100 356
595057,156048 52012 52019 52018 52017
595116,61491 98555 71279 149256 149248
595781,14139 113100 84524 94052 56406
596011,212 236 1835 2277 14499
596056,3003 6490 3764 45994 5978
596362,11619 5798 1902 1013 22210
596638,9220 4310 1218 18524 9226
596785,68771 16492 1760 104085 4145
597121,14139 113100 84524 94052 56406
597200,14139 113100 84524 94052 56406
597875,355 71630 4319 66806 15137
598064,639 3827 379 491 357
598811,1004 9688 15528 13894 49318
598856,8647 4980 36813 29267 7397
599021,53126 52006 52005 52004 52027
599461,47011 12233 6474 75274 49307
599587,964 19193 44940 101988 81714
599698,133429 133430 133432 133433 133427
599764,41675 32881 13355 8129 27191
599782,3338 65 5601 382 215
599960,21671 5742 6490 9146 11548
600014,8322 3127 13042 11005 690
600882,14139 113100 84524 94052 56406
600938,32789 32801 134025 6397 134026
601272,1094 2924 4560 5258 3819
601372,428 1404 210 9217 2649
601603,16495 55250 52005 52402 97639
601666,93042 93056 93055 93026 93027
602319,1505 26974 26965 5971 26985
602706,22149 10101 38948 36141 7364
602933,8175 21185 1435 5790 8985
603001,19397 1096 1545 6778 356
603199,7082 1367 1993 2274 21807
603209,11581 7597 11580 11586 8238
603225,156048 52012 52019 52018 52017
603239,1792 379 3916 1097 1404
603302,5790 6487 6724 2143 14017
603420,697 56034 56038 56041 514
603974,42309 36725 94617 45047 107220
604023,5903 24198 128010 128013 128015
604035,34486 1165 3412 59992 143018
604607,650 45830 2314 32 53
605129,16236 228 67199 30806 1511
605226,694 12535 2745 8322 15654
605420,156048 52012 52019 52018 52017
605439,24478 61824 46218 54723 38161
605777,17001 1643 17972 71829 19791
606119,4461 6819 18234 3218 31872
606385,41675 42659 4540 32881 83524
606609,271 639 5983 5601 491
606644,14139 113100 84524 94052 56406
606738,697 32673 4232 650 26062
606934,41585 109117 41578 41577 41576
607467,14139 113100 84524 94052 56406
607992,5076 85111 1617 19248 70787
608262,98253 2005 36180 87940 45529
608527,27586 24277 121935 121925 121926
608541,38759 6879 137411 1629 26727
608813,78796 58810 63757 39379 63755
608861,30034 30047 9750 30042 23226
609025,27453 16732 27101 61834 29387
609558,1293 17103 2274 1369 12130
609659,55969 55970 156048 52012 52018
610346,18542 3942 15589 51355 51307
610609,14139 113100 84524 94052 56406
611257,25511 12446 17363 60345 99305
611279,829 7392 20898 15769 7206
611900,92172 2402 19016 69045 7644
611908,629 6807 48768 11162 32709
612282,14139 113100 84524 94052 56406
612457,110410 110409 46278 110407 87367
612605,356 1688 7207 48504 1365
612777,39559 697 7562 99559 375
612881,4007 92290 37618 15059 6375
612890,14139 113100 84524 94052 56406
612983,350 8673 382 2612 1573
613204,59908 57870 57891 57877 6379
613430,27685 61203 1798 21299 43557
613477,2862 7279 10438 14593 1083
614474,9218 14538 5761 41890 751
614494,3916 751 5439 3886 6253
615225,350 3735 357 2856 5563
615354,14139 113100 84524 94052 56406
615396,9097 10072 3248 12685 29387
615456,78276 23369 105277 78285 45265
615471,2873 18491 47259 47290 14682
615930,35 7532 8673 374 7343
616027,14139 113100 84524 94052 56406
616272,11595 50838 120659 16283 116482
616445,14139 113100 84524 94052 56406
617294,86513 115888 50505 21527 22924
617673,14139 113100 84524 94052 56406
619045,1573 356 1105 19397 68266
619072,30794 30639 110914 108719 24122
619445,2607 19192 17547 27346 19157
619844,721 947 6494 52183 16832
620678,1573 382 356 353 514
620852,14139 113100 84524 94052 56406
621115,25677 12713 16542 35157 57140
621393,21459 6929 226 3269 106884
621541,2158 6517 52250 13362 130436
621574,350 3338 1098 347 1099
622076,29377 65566 18039 84998 3956
622156,127366 101936 29623 94428 37653
622176,74589 74595 109647 131001 131000
622451,22150 24572 53297 23384 26046
622479,13892 8704 39285 8757 794
622970,650 382 350 1098 3727
623334,5983 2616 21851 22701 25834
623569,3165 3842 24795 5277 61193
623936,10210 15102 1184 7130 39678
624149,73934 51048 18377 42410 53239
624206,54482 81121 20157 9251 12356
624531,9497 2780 127404 65771 131668
624725,52835 56380 86964 86956 21561
624804,9051 374 46926 112272 58288
625720,30 61944 119495 74347 119494
626603,491 2856 356 271 639
627103,3447 48045 15046 43464 19375
627112,271 32 2277 357 6914
627287,15140 6935 19192 16941 17972
627298,921 2122 71764 3926 58784
627932,468 2805 271 72215 11372
628443,42111 50191 67094 42115 42110
629778,271 1793 357 52 5790
630033,11516 6604 25641 135171 35594
630836,135 356 50 1545 382
631115,15321 11067 47296 11283 47288
631671,126305 135799 5993 135790 135792
631708,5365 5354 5353 1203 30209
632200,20311 6089 85735 85736 55967
632284,65 133414 88072 1094 491
632803,10251 22461 14382 63435 42970
632829,1916 38892 13667 64949 4723
632881,65447 37985 18467 119938 18451
633258,1094 1098 382 5601 215
633556,5258 650 382 350 3338
634240,29837 13457 13455 13432 13454
634414,11988 51855 60557 10227 13382
634521,80819 108252 130055 13908 130054
634553,30007 16779 58712 28446 64638
635116,14139 113100 84524 94052 56406
635390,47262 39818 47283 107758 103119
635420,73566 45270 45261 45264 45267
635948,28793 35101 20303 35094 14728
636177,661 660 9220 8789 9605
636455,12493 1762 27588 4251 16474
636547,293 16433 16447 1980 22447
636603,3313 25058 44910 5935 25478
636679,2924 1315 78554 3290 79317
637388,14139 113100 84524 94052 56406
637556,14155 1821 22272 3069 89168
637774,26678 1259 27773 71514 54453
637908,126893 77704 5258 38952 57606
637922,5803 16592 124935 124934 124932
637981,22093 2615 53296 6935 10949
638134,1096 9318 27110 636 472
638297,11516 17045 45870 31015 13601
638622,19137 38169 1501 77631 5116
638812,34589 30871 9434 16243 89309
638883,1548 1533 32 271 720
639039,697 375 485 382 5601
639236,62431 455 1520 36355 23145
639322,156048 52012 52019 52018 52017
639376,379 491 6451 5985 2984
639432,27540 9779 4615 1269 5074
639992,14139 113100 84524 94052 56406
640447,6794 5009 21852 1338 83517
641008,156048 52012 52019 52018 52017
641142,14139 113100 84524 94052 56406
641986,7369 26078 54310 35576 42879
642232,17001 6429 11128 62184 1598
642430,22383 2650 2494 17579 28048
642619,24945 9422 111033 34912 105484
643094,14139 113100 84524 94052 56406
643227,37987 84366 84352 14775 14774
643231,56028 15803 96431 7080 102632
643546,14139 113100 84524 94052 56406
644485,3447 32044 43464 298 2274
644493,81863 81864 81865 31347 88763
644500,27602 65173 65174 6831 8059
644565,53051 3319 4773 637 727
644627,74816 94173 3090 22686 74594
644640,5244 45362 40567 14039 86226
644765,48090 28513 28516 27417 23216
644865,1005 24867 141987 2532 53281
644948,14139 113100 84524 94052 56406
645084,41147 69981 98003 31557 9089
645387,14139 113100 84524 94052 56406
645413,60390 13352 6355 27903 5583
645429,907 899 3777 1189 15102
645447,459 4868 140471 17351 3930
645450,9515 2612 25195 16919 1573
646366,1094 30878 494 1105 2330
646483,81014 50775 59282 81012 50560
646506,814 17855 2282 92671 130110
646661,16864 102815 118749 118756 118748
649037,107365 463 96513 46083 54949
649044,15280 6370 7891 6612 25376
649369,16474 12524 1762 12495 4251
649820,14139 113100 84524 94052 56406
649899,3338 357 625 65 356
649916,5855 17037 4050 15108 15105
649994,58559 38236 28189 2327 25621
650286,89046 3128 14975 35142 118951
650327,14139 113100 84524 94052 56406
650784,697 514 13892 22209 22212
650941,374 6918 3267 212 36201
651099,3866 25656 382 5747 52202
651222,14139 113100 84524 94052 56406
651964,39505 62244 12324 30889 107102
652018,14139 113100 84524 94052 56406
652085,14139 113100 84524 94052 56406
652120,21298 21284 21295 21292 21281
652166,32292 6793 274 48768 18195
652775,11754 4564 9454 10408 1764
653097,142338 79199 80311 80313 80314
653189,14139 113100 84524 94052 56406
653463,47528 16732 604 735 23409
653469,158 8510 2984 56664 30879
653560,56825 45861 33056 56823 56824
653922,16474 14072 46755 4483 148505
653982,156048 52012 52019 52018 52017
654486,156048 52012 52019 52018 52017
654669,24888 54462 17028 23609 30686
654721,107803 14279 7043 110996 2598
654961,26087 67497 41328 67498 92020
655020,52022 52021 52020 52019 52018
655618,61304 12202 69861 88044 225
655921,763 1099 215 3727 2885
656106,42551 42543 42542 42546 82700
656450,1184 41158 5750 53440 41161
656524,355 650 1546 353 721
657029,77590 4691 122104 122106 122101
657163,71076 6344 14369 23187 29558
657202,271 639 15115 356 5983
658000,14139 113100 84524 94052 56406
658043,357 52 5790 236 3338
658209,1105 1100 356 7118 2984
659002,10799 6744 11972 15271 11416
659676,52009 52010 52011 52012 52013
659901,1096 1545 19712 19687 19397
660040,11447 57583 11442 20963 6974
660050,57289 24918 21685 21682 41682
661223,156048 52012 52019 52018 52017
661426,1165 24810 69525 42024 34486
661982,99957 99955 103509 59663 139328
662182,11128 62184 1598 207 74266
662415,97208 20641 2398 6232 61824
662444,14139 113100 84524 94052 56406
662882,639 50 24724 379 2513
663098,2517 1098 24588 721 514
663203,4343 7344 6430 45892 35895
663358,39674 28185 21673 1189 18676
663471,126757 23879 8026 135541 13311
663978,666 34595 8048 60994 51609
664622,656 17839 98710 53845 140591
664831,14139 113100 84524 94052 56406
664985,91749 91758 91757 47285 91756
665216,133070 28128 28869 4148 70894
665244,15625 4488 44422 26747 24264
665263,156048 52012 52019 52018 52017
665388,1604 5183 1601 1563 23307
665405,9220 4310 1218 2341 2804
665481,271 639 5983 5601 491
665929,14139 113100 84524 94052 56406
666191,374 6918 212 1813 36201
666412,2924 650 5601 697 1098
666456,7273 2805 5707 62379 21823
666700,36131 84841 16010 18686 15423
666735,57175 8312 100577 37376 135381
667303,37862 26025 43343 19552 50851
667326,23540 36141 41845 41843 13965
667363,271 32 355 1100 226
667531,72967 70289 51 120866 120869
667651,14139 113100 84524 94052 56406
668306,650 4310 2341 21312 1218
668320,14139 113100 84524 94052 56406
668412,21185 15194 11582 100386 50517
668440,85631 2966 80189 85576 85575
668488,667 10251 77364 2087 2088
668978,721 3735 1099 7867 2885
668986,5422 5419 120414 120420 120168
669105,6009 158 9173 18984 1063
669195,11018 6643 46910 268 112946
669216,38423 2714 9479 2611 76816
669456,14363 21149 126690 124045 6487
669517,150992 107459 118154 98379 35496
670221,5488 37025 60813 51687 60175
670276,29452 1904 39525 43264 19583
670613,17378 3690 62534 118667 118666
671027,14139 113100 84524 94052 56406
671199,215 350 2995 1573 2856
671742,38252 66291 96830 22914 119258
672246,1360 41327 19084 29910 11359
672782,14139 113100 84524 94052 56406
673652,134210 128860 95713 68086 134206
673741,38040 90464 41871 90465 104817
673756,27684 622 40275 7397 4849
674522,2699 11613 18930 639 60638
674567,3338 65 5601 382 215
674960,36293 23120 11450 2919 11891
675008,86274 99904 99907 6041 99900
675061,16084 38627 129428 129429 129430
676076,3338 65 5601 29394 73014
676693,77371 70331 52011 52016 52015
676804,14139 113100 84524 94052 56406
676947,5860 829 7392 9034 28389
677228,19258 21601 108357 21459 7224
677661,17966 15858 15861 16544 23204
677772,6253 12493 4140 341 37434
678096,1573 382 356 353 514
678272,120209 187 92947 190 45612
678887,14139 113100 84524 94052 56406
679475,7596 6842 47599 53172 32709
679644,14971 22353 55936 44160 136263
680242,114604 1473 1690 22023 61928
680449,16095 16097 806 19652 3187
680482,2154 19397 357 347 5983
680856,43257 43173 14402 54522 49626
680936,717 12605 5935 1404 25468
680979,53718 20959 25561 55601 40401
681179,14139 113100 84524 94052 56406
681192,11766 9217 4308 4310 65
681936,7130 39674 31150 1184 3777
682007,5984 20160 5978 9646 28335
682466,58644 39204 2913 40069 82333
682526,16595 154708 24629 38264 38267
683268,21832 33563 107246 39519 132683
683743,14139 113100 84524 94052 56406
684230,5563 9638 347 1098 2513
685045,652 35695 1639 39736 793
685378,93608 150618 38548 24628 65947
685712,14139 113100 84524 94052 56406
685813,152485 52013 52020 52019 52018
685929,3077 50 639 11607 1916
686738,56510 6592 45541 43389 37984
686822,697 2141 21182 21189 15219
687484,650 27709 1792 472 65589
687494,11058 49352 5755 36539 54443
687499,73636 6244 31265 16424 13400
687534,635 1993 12537 6785 12130
687739,8649 10591 5746 3616 5332
687906,115115 136784 14997 14996 14995
688094,52760 28012 2811 22079 57192
688100,25561 107164 76157 48185 53718
688409,26329 2907 64443 65688 10406
688784,30792 30797 11997 26696 13072
688811,708 7491 6723 21185 8985
690161,14139 113100 84524 94052 56406
690262,6776 7221 70914 3013 48029
690305,14139 113100 84524 94052 56406
690866,6652 105525 148048 87580 14659
691314,14139 113100 84524 94052 56406
691824,14139 113100 84524 94052 56406
692082,21685 34215 711 57289 7344
692383,14139 113100 84524 94052 56406
692642,3269 28907 25834 5466 1794
693221,907 39674 20096 905 39836
693583,153937 113131 153939 153938 2626
693961,10331 41195 85802 32788 32789
693993,46 24113 51329 7763 6776
694051,1573 356 1105 2009 514
694095,156048 52012 52019 52018 52017
694331,60207 60195 60205 60203 60210
694432,14139 113100 84524 94052 56406
694865,356 1097 2984 1100 11607
695201,271 32 5062 357 1548
695417,26544 130927 96559 63987 130925
696349,22867 470 2102 6173 353
696480,14139 113100 84524 94052 56406
696532,9094 24445 95092 52511 7549
696578,156048 52012 52019 52018 52017
697311,6377 104517 1728 38209 7358
697627,472 382 20076 1097 36297
697633,7489 78295 2978 4232 16203
697715,4217 5701 4222 12524 23186
697855,65 25209 1094 491 23254
698151,14139 113100 84524 94052 56406
698208,35915 29452 53717 35935 35917
698794,84560 84559 84557 84556 43447
699492,1094 2924 5258 3819 271
699902,13465 51040 50322 51027 51018
700285,213 14948 10702 111636 11275
700308,1373 3262 48294 23206 14108
