user_id,recommended_items
565026,2554023 2354025 2503756 249866 2235860
565027,536047 1047625 365608 554760 1249278
565264,1871213 2722464 1550160 502251 1224850
565367,35017 517881 1902725 965827 2337921
565609,2554023 2354025 2503756 249866 2235860
565776,2106311 343377 784737 1953846 1162250
565967,2200859 2488684 2665089 2618898 1993954
565985,2487208 1244196 1953846 1854085 1233470
566830,559371 114075 919211 1377558 2776980
567063,1245423 1654872 898996 1773075 2369887
567503,2463127 1074013 1277973 2205214 1820087
567913,266412 1443706 1928254 784737 72465
568079,1589381 143817 2415127 794129 43097
568114,1010212 2182289 2062302 472594 131851
568221,2466849 2003041 717635 2250413 57481
568687,2523529 1907947 2431697 1437002 2160117
568975,2488684 686722 2119299 417278 2027489
569155,1037033 2716204 1127355 777498 891563
569737,286278 2816864 644923 1088599 1655850
569812,1526269 668899 1233470 2772237 231353
569844,2554023 2354025 2503756 249866 2235860
569966,823512 1090064 2681435 1135301 2158560
569995,1123592 886537 828955 604795 1447547
570248,2479462 654036 776079 1943107 2619377
571703,354268 689551 2298031 55199 1627875
572101,415358 2251758 1754448 229597 1310522
572248,2554023 2354025 2503756 249866 2235860
572354,2521535 1121269 2013079 973360 2506400
572568,2554023 2354025 2503756 249866 2235860
572790,365608 668899 2459081 638712 755891
572801,1358575 2283920 2240006 125288 16596
572820,1071982 1682300 1527663 613445 1826
572924,1330328 2435832 335428 216920 2527425
573272,2364286 766373 2428903 2573719 709488
573483,1121886 1286433 1817910 2322926 2351735
573757,2554023 2354025 2503756 249866 2235860
573759,234184 1870580 2653244 544194 357773
574289,1714855 2169741 613163 1359640 2566322
574484,1679143 915212 72465 2220227 567612
574485,1953846 2174514 1792031 1445980 2071430
574693,2554023 2354025 2503756 249866 2235860
574948,2554023 2354025 2503756 249866 2235860
575020,2310401 796877 812252 1164039 2442881
575269,2002097 536047 1386412 1975912 2712749
575337,1445170 1833247 1098324 1300358 1756270
575387,2407141 1186108 187097 1059130 83896
575456,567516 2631529 645596 1731321 2235860
576097,1644077 1283607 2629501 977123 2738652
576155,1450649 161924 571467 2747229 2154777
576172,1091373 1165000 1268340 2663455 403371
576221,2554023 2354025 2503756 249866 2235860
576373,1131597 1079601 813500 2476157 419181
577513,2791339 1443706 1244787 1092821 818215
578789,590341 2000682 2080726 994213 426959
578971,393289 553591 972562 2535384 1850618
580061,2296112 703039 2712481 1814365 1866025
580567,262350 1201368 1186632 156941 611837
580855,2054497 1475776 610683 2600724 1982706
581569,2806344 1682941 1902402 2473795 1064892
581729,830073 823512 1053542 1241609 299236
581823,2149991 2193303 2354025 1426795 2235860
582004,249866 1992834 152098 1204079 1325437
582286,1736350 1350691 2041979 509652 37049
582656,1422843 2388846 1878823 543576 2324846
582769,213792 2502244 1888373 1852382 1925365
583177,2155758 1535344 713745 423288 162553
583683,2266072 130230 1715790 1702076 2371523
583720,823512 1981881 1156803 1241609 2393888
583856,799942 2109232 1973627 931476 1676065
583966,300450 1106362 2027139 1025846 145900
585367,1253184 1996122 340085 2481832 1777522
585839,994121 2001252 2678040 2720264 203275
586226,1304954 1807211 249866 3758 2235860
586279,2627099 2632598 232985 27677 88029
586515,1986537 207240 2183989 1350637 2182599
586665,2524307 2127371 201787 370440 1852752
586793,2371142 2168609 173566 684102 1286319
586837,1409028 2414643 1876214 1195169 1578031
587000,2169428 2037463 1327788 2336086 259049
587039,2309131 1009366 882543 265522 2411085
587599,267996 1313364 2062173 582012 1173925
588006,2554023 2354025 2503756 249866 2235860
588111,2232446 1981831 483871 1648491 2270418
588353,2795800 1888822 1086695 2703440 2075329
588618,2554023 2354025 2503756 249866 2235860
588832,2554023 2193303 2354025 1428589 2235860
588927,1068607 2834256 2768170 2515803 1959032
589046,163707 780276 2071341 2087076 1519380
589162,472040 1244196 366927 665194 2371498
589499,1225613 2587614 879681 261899 2411497
589604,1760050 1324734 775555 338830 123111
590311,2554023 2354025 2503756 249866 2235860
590418,1962618 2397063 524197 1147247 2373063
590606,2554023 2354025 2503756 249866 2235860
591219,2554932 129847 1879708 2086317 2350332
591372,2083881 931482 543732 1960460 2826084
591605,436574 1829929 1968773 1680783 2780989
592254,734729 1529117 2663736 2554023 1807211
592365,1910036 1824944 2254347 2503269 2744582
592493,1679143 668146 692994 1237071 1072942
593201,672406 179903 1967367 1448597 566442
593393,931234 2389827 1236104 644176 804799
593478,2771595 908861 324577 263842 2641727
593503,2554023 2354025 2503756 249866 2235860
594300,430675 2354025 2503756 345967 1107948
594365,2077469 2476174 2709576 613163 1359640
594752,2554023 2354025 2503756 249866 2235860
594974,1244787 542469 1914844 384970 470426
595057,2554023 2354025 2503756 249866 2235860
595116,625475 477638 197079 2697226 2335102
595781,2554023 2354025 2503756 249866 2235860
596011,2749753 90273 625711 152021 1491132
596056,1460626 823512 854955 1241609 299236
596362,657183 2400718 1117449 794156 1470684
596638,748663 366927 886537 1419444 2049946
596785,2241130 2709576 2107221 1115740 669185
597121,2554023 2354025 2503756 249866 2235860
597200,2554023 2354025 2503756 249866 2235860
597875,129762 38200 1229563 1571952 1454884
598064,1244196 1162250 2591944 1189146 1249278
598811,2726619 931519 2256942 1617715 1964142
598856,2584252 2380296 802197 1417876 823247
599021,1499536 1111695 421183 1768754 195709
599461,571298 1934828 1209353 748482 1499829
599587,2735727 207124 1469001 1568318 301650
599698,1115297 1430866 922172 146375 2217159
599764,5608 2232446 1981831 1797764 2270418
599782,2778525 2487208 1140869 1233470 589524
599960,2127017 1926592 1568017 2779372 2809930
600014,2502244 2296112 1814365 720941 1866025
600882,2554023 2354025 2503756 249866 2235860
600938,1371630 1907638 2423794 2599872 1275947
601272,823512 1241609 299236 1718887 1741550
601372,2235265 1163969 940397 152406 1171787
601603,88840 1962903 2539742 646353 2235860
601666,961736 138314 881194 1438546 1309953
602319,610261 215119 1515517 960988 1855221
602706,917521 2351592 2405136 2323055 147008
602933,460717 794156 789747 923245 771776
603001,536047 1244787 84304 470426 2774804
603199,2340784 295634 55199 944014 1988160
603209,2798665 1502490 979722 1219865 2771992
603225,2554023 2354025 2503756 249866 2235860
603239,1855604 1069281 2235265 2086041 2760857
603302,1939541 1646403 2167880 221840 1550160
603420,1140869 2189412 1452276 601899 591622
603974,2772155 2462680 396364 2499761 2356706
604023,1506186 2403810 533606 1132482 320852
604035,192552 1020515 1219065 1246660 611478
604607,1113937 2185746 1045268 912867 1842786
605129,2808310 1260179 2421793 1015267 1704598
605226,19682 2340115 1195671 120041 922326
605420,2554023 2354025 2503756 249866 2235860
605439,714632 1226069 1565256 1618272 280414
605777,1301316 1834691 903899 840080 2425567
606119,1430703 1218572 1348756 2183922 2473768
606385,5608 881153 2152423 2270418 291482
606609,536047 2791339 1244196 657183 470426
606644,2554023 2354025 2503756 249866 2235860
606738,2316764 2178356 1175519 1950678 654547
606934,143414 1185141 2162477 2301435 2815999
607467,2554023 2354025 2503756 249866 2235860
607992,2601566 1103709 2336045 355423 2817742
608262,1687268 810121 2515973 864688 2315271
608527,1608000 2701118 1238806 2714582 2623651
608541,520869 1956683 427740 2188982 1958868
608813,1685793 2554023 249866 2250474 1127970
608861,2298243 1392852 1864681 2794168 2139110
609025,871141 1401522 538944 1625469 1042256
609558,2327186 2232458 2298031 1100806 584508
609659,2554023 2354025 2503756 249866 2235860
610346,821462 612155 1079343 1607452 589285
610609,2554023 2354025 2503756 249866 2235860
611257,635848 1290901 2786843 798066 238255
611279,1486097 71347 449441 107638 2771419
611900,2510067 592559 2329495 237374 488812
611908,1734660 1025827 1634191 2229203 2232440
612282,2554023 2354025 2503756 249866 2235860
612457,2228294 1819698 1823827 1130346 1858787
612605,46821 2248000 1140478 1646594 1913816
612777,2796479 1140869 1953846 1092821 2005388
612881,1323173 1344124 2304858 2616494 2646470
612890,2554023 2354025 2503756 249866 2235860
612983,266412 1443706 784737 625711 1788671
613204,909904 118933 1329627 1578111 2813274
613430,118848 2272378 1996244 330167 1537957
613477,1663541 1198816 1844963 952768 265030
614474,2686239 1516336 828955 492813 1308535
614494,920520 2086041 986950 1400957 1809971
615225,266412 365608 72465 1249278 2423978
615354,2554023 2354025 2503756 249866 2235860
615396,59721 2668000 1406638 2100823 625040
615456,986345 755471 992592 2641724 1467507
615471,1931528 2353771 744945 1203055 1173526
615930,2277810 82635 1841463 834342 1302621
616027,2554023 2354025 2503756 249866 2235860
616272,2551587 2258096 866612 2418558 2295597
616445,2554023 2354025 2503756 249866 2235860
617294,122552 995665 991116 1224663 2698367
617673,2554023 2354025 2503756 249866 2235860
619045,437245 1244787 2156629 1092821 2198329
619072,2315526 2390201 2656711 1787227 683808
619445,519613 1128980 385217 632560 1717290
619844,757657 678099 2010642 623539 39203
620678,2791339 1443706 1244787 1092821 818215
620852,2554023 2354025 2503756 249866 2235860
621115,2805849 302426 1238743 8534 2765616
621393,1695664 1513499 1788671 1115105 923012
621541,2184279 1236465 2180624 456898 2519170
621574,1201171 2796479 1053452 1233470 650831
622076,1515745 1104174 2735808 1850507 1503088
622156,2053679 1311792 2656290 1909588 863596
622176,518587 869008 119661 224694 397984
622451,1790746 1930391 866038 808917 189171
622479,132221 2185308 1487760 1700653 901086
622970,266412 1443706 784737 1953846 2103306
623334,2226302 505157 633995 1619241 428819
623569,1121886 181346 2714268 920033 2577512
623936,788342 973448 83516 1074013 1544614
624149,306638 1629491 360715 632468 179633
624206,786008 2117895 1887939 375497 947946
624531,2541097 2640234 2033748 1175816 608518
624725,1694172 809911 2339082 2235859 1191200
624804,1424081 1242953 1918420 1883113 2603566
625720,189633 955850 531313 874359 342534
626603,536047 2791339 1244196 657183 470426
627103,1523368 1578601 1772772 1834588 1362042
627112,2002097 536047 1386412 437245 625711
627287,2041033 2233815 738110 1886939 2534034
627298,923541 1475452 1706244 1193717 613590
627932,472040 1244196 665194 2371498 2507710
628443,42560 887568 877354 1503017 1785602
629778,1165605 1376058 1233470 460717 2428937
630033,1283607 1452194 2160065 1195620 1152409
630836,1679143 1065465 343377 814597 2136962
631115,99112 81416 2494962 1855215 1262032
631671,1751235 1807211 2789248 159230 2617121
631708,498370 1881191 1137805 419613 1144246
632200,1770864 1569770 1906071 2782162 1702629
632284,2778525 301539 59262 1640337 1984106
632803,2025105 133490 2159562 2781679 1031758
632829,1576126 1874971 265317 1269812 534535
632881,1011519 248636 2014172 305657 1551319
633258,2487208 536047 823512 1241609 1983719
633556,2778525 1443706 784737 1233470 299236
634240,886547 2102162 718372 2149991 1111695
634414,2678919 1833456 2128855 2125419 2666044
634521,744414 642061 1194819 1994564 2347927
634553,2256486 457062 378296 2212828 1644279
635116,2554023 2354025 2503756 249866 2235860
635390,413607 2070060 1049438 1301593 2665190
635420,1769025 2187417 430268 1634404 962410
635948,184039 2511644 2251439 2218636 1379401
636177,1608366 295666 600233 1419444 987162
636455,2219078 141176 2007551 987014 2658488
636547,1297092 2527425 761471 2669262 1688105
636603,1635618 1260174 1729066 359248 1268080
636679,1053542 2682470 996912 1423482 771787
637388,2554023 2354025 2503756 249866 2235860
637556,2280352 2656465 486177 1042645 486178
637774,184366 1271111 539765 24794 935974
637908,1903500 1028700 1111374 2608408 2820143
637922,2636592 1866392 550539 1026958 2391796
637981,779190 469002 1899627 2430900 116474
638134,2791339 787681 1092821 818215 2420135
638297,2628685 1452194 1299900 821251 2327089
638622,1090310 1926071 576605 1773087 1358402
638812,2568857 2247652 2305530 833813 559659
638883,2791339 734196 2156629 1092821 2413494
639039,2796479 1140869 1953846 1092821 2005388
639236,829842 1373660 662338 1811599 1986900
639322,2554023 2354025 2503756 249866 2235860
639376,266412 1053452 2313894 1793991 1218015
639432,339920 921541 1331898 1066450 668645
639992,2554023 2354025 2503756 249866 2235860
640447,2232175 2524947 386288 2251870 1978085
641008,2554023 2354025 2503756 249866 2235860
641142,2554023 2354025 2503756 249866 2235860
641986,2698542 2270834 2572398 2783062 2482558
642232,2365168 1301316 109031 1834691 1049937
642430,262385 2705558 2163710 1678763 2543138
642619,2083394 1860554 956277 573546 435524
643094,2554023 2354025 2503756 249866 2235860
643227,984463 1533470 2768868 2820045 968865
643231,39258 215219 1874403 2785305 2380277
643546,2554023 2354025 2503756 249866 2235860
644485,1880316 1808294 2604878 827235 1050482
644493,1410627 1499515 186965 1048929 2826191
644500,2554023 1516437 1719668 2047016 2235860
644565,2512414 1297092 2521154 2334188 990563
644627,1064747 1607928 13029 1581612 562420
644640,1241563 1325316 1587247 1283580 371822
644765,2344212 1179162 2209534 1121089 2656457
644865,1814347 2756711 2595000 1487445 1695627
644948,2554023 2354025 2503756 249866 2235860
645084,753200 2410795 2657696 949452 1977163
645387,2554023 2354025 2503756 249866 2235860
645413,1427934 119406 906941 1601522 2640
645429,2770160 499178 925751 788342 2348573
645447,940554 1284786 1804340 1840903 652421
645450,1695664 1788671 818486 2160364 862860
646366,823512 1357883 77288 2681435 2158560
646483,1774659 1947098 214715 2758290 1540149
646506,495883 2216414 708039 720010 243234
646661,1610846 2819520 1382710 916180 923568
649037,948221 1327952 457241 1770858 1886723
649044,343132 1750840 62887 2629845 370934
649369,2219078 141176 1454067 1536575 2658488
649820,2554023 2354025 2503756 249866 2235860
649899,2778525 536047 2091019 657183 1233470
649916,1430243 2753566 415358 1407200 2663563
649994,1436982 1082164 426671 1575989 2507585
650286,2216958 1675752 589897 2461041 2421624
650327,2554023 2354025 2503756 249866 2235860
650784,1140869 2588490 1487760 2831562 777911
650941,2749753 1165605 2698468 940481 394117
651099,343377 1317915 1642886 979758 443752
651222,2554023 2354025 2503756 249866 2235860
651964,70482 1729970 1500884 597230 1503471
652018,2554023 2354025 2503756 249866 2235860
652085,2554023 2354025 2503756 249866 2235860
652120,2149991 2193303 2354025 2503756 249866
652166,808771 2485241 2738951 875907 592618
652775,2462072 2083881 2625619 294812 377222
653097,2361413 2554023 2580281 446983 2108971
653189,2554023 2354025 2503756 249866 2235860
653463,871141 400364 1784088 656503 743459
653469,1137562 2029834 928618 219875 2028004
653560,2185445 1448143 1802347 1203069 2789366
653922,1134688 1066222 2160335 261195 2046506
653982,2554023 2354025 2503756 249866 2235860
654486,2554023 2354025 2503756 249866 2235860
654669,1106592 2245056 905738 148722 731447
654721,902758 2067987 2342274 2266917 294088
654961,265669 2066292 493505 33416 2228558
655020,2503756 249866 723470 1111695 2017638
655618,2719617 2539600 2524986 1445259 898192
655921,1289213 494929 1294168 2086317 2044279
656106,2067869 2149991 2354025 2503756 1937331
656450,209611 788342 2561913 895600 186124
656524,2106311 343377 784737 830073 1162250
657029,1370190 12160 2373669 2448381 1513065
657163,2375097 2292410 1090994 896218 1671996
657202,536047 2791339 1244196 657183 2156629
658000,2554023 2354025 2503756 249866 2235860
658043,1165605 1595372 1576126 1233470 460717
658209,2791339 1162250 437245 757207 1994193
659002,697882 1126826 634598 1993965 150283
659676,2631529 2334795 2663736 2554023 1807211
659901,1244787 470426 2500921 1831428 2697309
660040,110137 1407532 2486670 69283 2501440
660050,517025 533554 2699781 2143484 136104
661223,2554023 2354025 2503756 249866 2235860
661426,192552 1124868 2192713 2106310 355077
661982,2582944 2267927 2577363 2428487 1762016
662182,109031 1340660 1701454 1779599 1875829
662415,1873956 2804690 1539292 2142203 2637521
662444,2554023 2354025 2503756 249866 2235860
662882,784737 1249934 1162250 1092821 1048520
663098,1953846 1133414 542469 714060 2261058
663203,2712749 1118861 2088166 2251345 72312
663358,925751 2330317 586804 1776696 765016
663471,2411436 1836725 1341040 1597057 776052
663978,419011 2620279 2811549 1226034 2778162
664622,2068860 2366151 1376997 1902295 2403385
664831,2554023 2354025 2503756 249866 2235860
664985,378812 2354025 2503756 723470 1690330
665216,601990 626247 2554835 776169 2154331
665244,962707 2697872 338286 2015394 1906310
665263,2554023 2354025 2503756 249866 2235860
665388,436574 1058353 1169472 1413871 154084
665405,748663 1971458 886537 1419444 1536621
665481,536047 2791339 1244196 657183 470426
665929,2554023 2354025 2503756 249866 2235860
666191,2749753 1165605 2698468 940481 2294213
666412,2796479 1140869 1953846 1053542 1866065
666456,1376058 2640518 2182715 215982 1198190
666700,2780365 1269812 590897 1806878 1376935
666735,514312 1653969 690675 918638 2645539
667303,1287323 2053198 667882 1685355 1693525
667326,1270857 2156445 2560387 826021 2092005
667363,536047 2106311 343377 784737 1162250
667531,1632827 2121893 2254997 2130794 13422
667651,2554023 2354025 2503756 249866 2235860
668306,920520 1235195 1117449 886537 1330350
668320,2554023 2354025 2503756 249866 2235860
668412,2658124 2151289 1362730 1836418 221949
668440,2832110 1290771 79773 2203434 92536
668488,2435845 576738 2394214 1761929 1097767
668978,1269685 1854085 1249278 169068 1184328
668986,803475 566799 487380 541688 592518
669105,917243 967007 648342 1786991 967525
669195,269926 312304 1818163 137286 1531491
669216,2559377 2678426 642873 277547 2828016
669456,2024094 2506235 592140 561248 1973396
669517,2742574 929322 2300176 512020 1838247
670221,1615202 1922112 2003519 945576 1407563
670276,1195985 1132071 575633 1156031 2651798
670613,2812602 2564668 3306 2482618 1699862
671027,2554023 2354025 2503756 249866 2235860
671199,536047 266412 1047625 734196 72465
671742,482859 1587012 98232 2735700 565569
672246,507068 1812210 635031 796820 2388191
672782,2554023 2354025 2503756 249866 2235860
673652,2130523 2101712 1908272 326333 965810
673741,980171 1889796 81464 1607680 1621346
673756,1619155 2708025 1218780 1958145 1497762
674522,1855604 1244196 469117 1013617 1271156
674567,2778525 2487208 1742926 1233470 589524
674960,999151 378597 1823148 964947 2590938
675008,559387 165917 1123431 60122 402024
675061,1250878 2663736 2193303 879170 2349307
676076,2778525 1233470 1041709 1453007 1394255
676693,2193303 2354025 1579604 1838876 263568
676804,2554023 2354025 2503756 249866 2235860
676947,1486097 1180351 449441 107638 1467487
677228,1981896 1554937 2343444 2372062 381379
677661,939798 246170 2625104 1304578 2769818
677772,721214 291669 763323 1486947 2659853
678096,2791339 1443706 1244787 1092821 818215
678272,585278 1039305 1851586 1585505 2258525
678887,2554023 2354025 2503756 249866 2235860
679475,399596 1586607 2380717 2384787 1163480
679644,395906 621491 1978636 1743091 1874007
680242,297118 1983330 2515973 1404507 2032991
680449,625288 1424622 2456959 558750 714105
680482,1386412 784737 734196 1269685 486936
680856,941986 1955277 1832431 1506681 633809
680936,2235265 1334568 1172251 2786146 102975
680979,1570992 1233361 1757904 2462727 1589582
681179,2554023 2354025 2503756 249866 2235860
681192,170673 830073 1334568 987162 184854
681936,431442 2362308 557005 1337899 1776696
682007,1586458 42452 433733 2204999 2645531
682466,2428903 101204 955580 2697709 2588661
682526,1634983 1969776 1028284 2822908 577636
683268,2742782 2558662 1617668 1483853 1231167
683743,2554023 2354025 2503756 249866 2235860
684230,1201171 692994 2037855 650831 468120
685045,801479 1622505 2398468 1217930 1843286
685378,2201316 372742 1742608 397413 2772180
685712,2554023 2354025 2503756 249866 2235860
685813,1548616 2657214 1858597 1647275 2053993
685929,1576126 1117449 2346802 2784272 2350341
686738,2559475 1030801 2615378 697246 352091
686822,2152828 2510410 536381 1526509 358801
687484,2086041 712300 1672383 2774733 2815331
687494,71091 2501356 1867440 1079784 967740
687499,2727743 1704434 514003 1897154 1222797
687534,1678317 2030181 1291835 1988160 1509637
687739,1941455 522616 966266 1261835 2639503
687906,1399233 1222086 2659580 1420995 1674059
688094,247079 339478 2442698 431103 1207245
688100,1663143 284656 1712893 401803 294001
688409,2703326 1914346 2045687 458114 1052735
688784,211063 645713 1414555 1494990 1624393
688811,2077189 2625144 2731358 794156 2714060
690161,2554023 2354025 2503756 249866 2235860
690262,399033 1841756 1910669 1433353 1323907
690305,2554023 2354025 2503756 249866 2235860
690866,2245332 1807211 2503756 249866 2235860
691314,2554023 2354025 2503756 249866 2235860
691824,2554023 2354025 2503756 249866 2235860
692082,1423069 400263 2699781 1991526 2062173
692383,2554023 2354025 2503756 249866 2235860
692642,2266143 1229851 1186770 1830993 1276271
693221,1570385 499178 1605006 1520097 475840
693583,1680783 542825 625475 340612 2489806
693961,2695791 2519839 369104 2111798 427625
693993,313851 789804 2362789 1607452 1509637
694051,437245 1244787 2156629 1092821 2198329
694095,2554023 2354025 2503756 249866 2235860
694331,2724162 773928 1623119 2237107 33229
694432,2554023 2354025 2503756 249866 2235860
694865,1053452 2346802 2198329 1320309 2350341
695201,536047 1386412 349185 1310205 2806779
695417,2554023 2193303 2354025 1640295 2235860
696349,876726 34626 2411292 662717 1724906
696480,2554023 2354025 2503756 249866 2235860
696532,1225403 1322673 289599 1870704 2553870
696578,2554023 2354025 2503756 249866 2235860
697311,2087918 1765070 1670503 824290 898582
697627,536047 1404301 1839524 163684 1365903
697633,2178356 677711 1392154 2425 1390152
697715,1557966 2214937 1035718 1399294 390383
697855,2778525 823512 1580530 626177 2477038
698151,2554023 2354025 2503756 249866 2235860
698208,2500921 2332719 2218078 2697309 1061263
698794,2028842 1861193 1749247 560383 137510
699492,830073 823512 1053542 1241609 299236
699902,2811123 276791 469133 947944 1368188
700285,2650926 1734547 539540 1462440 1333785
700308,611103 965978 192377 712139 1840914
700944,2501989 2651788 1831218 2388983 507740
701081,774643 373383 2183351 1513537 2140236
701101,2436486 1724789 909904 640579 1222332
701286,1159573 1242418 2516900 1748521 407427
701484,1353323 1643868 866589 101277 2584268
702167,2106311 1162250 1244787 1092821 470426
702714,1807211 249866 723470 302247 2235860
703087,2175889 1140869 1953846 823512 1241609
703153,2417555 1047719 2338639 2201972 1684483
703236,507721 2720016 2474362 1806288 380434
703243,249779 1508077 943073 641423 2291267
703367,1302478 1348771 1297388 429199 169890
703680,1347243 2712481 171493 1652258 2237480
703807,170673 2686239 1163756 1527539 2419827
703984,437245 1244787 2156629 1092821 2198329
704265,952775 564986 2397853 518335 931978
704773,2554023 2354025 2503756 249866 2235860
704929,247079 339478 2442698 416971 1207245
705119,1149369 679771 2308081 162761 1502709
705407,1907970 2560289 2324846 2799422 86160
705422,1096406 1237071 1862241 194318 518335
705448,2554023 2354025 2503756 249866 2235860
705619,872103 2807877 1757748 696816 1992921
706513,1386412 784737 734196 1269685 486936
706955,2554023 2354025 2503756 249866 2235860
707321,631566 660392 2054286 201479 853470
707562,1765833 2719617 2096295 2680420 1058584
707678,2554023 2354025 2503756 2734693 2235860
707831,2133383 1707197 1581406 917542 1554385
708026,2791339 79531 1244787 1092821 818215
708267,2466095 2420135 1274752 1119926 2568118
708432,1322818 971062 430104 717384 1533816
708606,1405581 1384769 48240 1089113 2619429
708791,2595569 503493 1739511 1264718 317174
709003,522240 2550622 944014 1267146 1065390
709124,1328872 2566841 81952 185929 884199
709215,1834691 769520 396771 1128288 295982
709342,2556082 72040 1138032 663744 1889854
709969,1889016 44116 2227518 63771 2180076
709974,79531 2712481 2546292 51039 2326562
710105,16356 2813646 2041288 2213987 1352609
711711,1170721 2302267 1212126 1669272 1747407
711871,1397388 162125 470426 291669 181186
712167,2791339 734196 2156629 1092821 1325341
712237,768246 2287767 1812491 2813729 2392405
712507,1732848 1961172 1133884 227991 1692049
712516,2154790 1920692 2088357 1612387 480066
712724,1302478 226281 2306908 2492071 1173526
712850,2554023 2354025 2503756 249866 2235860
712875,2684432 103079 649248 771146 786008
713180,2663736 2193303 2354025 38141 2235860
713598,2554023 2354025 2503756 249866 2235860
713999,1357883 2305682 2086265 17592 290889
714098,2554023 2354025 2503756 249866 2235860
714167,2554023 2354025 2503756 249866 2235860
714306,784737 734196 1092821 1269685 2413494
714654,2554023 2354025 2503756 249866 2235860
714902,2142251 2501356 1852382 1766736 1768024
715734,2423978 2832153 1690352 628817 2288524
716442,1265719 952780 2662722 1649290 299749
716813,1460626 1212118 873699 1325142 979910
716972,405475 1889677 2342824 869442 2058690
717011,2113458 2268109 1648491 729312 1393000
717754,2361163 2676153 16542 2469504 2625962
717862,534926 1292142 2778201 770912 2513689
717911,1066379 1262409 583604 641178 1375667
718076,1053542 2637535 2031981 569889 1025303
718308,2268069 2471983 1641798 1001873 804191
718410,2554023 2354025 2503756 249866 2235860
718723,1734660 313851 979942 110711 2229203
718754,2664069 1362521 2797531 593537 2749694
719081,2554023 2354025 2503756 249866 2235860
720520,2796479 1053452 2781618 1576126 1053542
720814,434042 1312825 1220468 2641820 1155817
721521,1206860 1888822 2652378 2171866 2703440
722980,2346622 689941 2691483 2257672 1299128
723180,538913 765869 2829344 1181698 1600513
723188,2302017 2082511 310800 447769 1726727
723331,1899977 2503756 249866 459093 2235860
723409,710013 1909838 1176668 2576083 2539956
723674,2183922 2216491 1654128 1537042 2448486
723699,2554023 2354025 2503756 249866 2235860
723795,1858663 2156052 2028631 841874 809009
724035,2034468 1210140 1711976 2153448 2401184
724083,92454 2007551 2438243 1625432 1673004
725052,1321401 508544 1590924 357837 538444
725069,1658536 1966347 1315263 2408504 182993
725090,399596 2464914 2380717 2433519 1668300
725828,2090059 1245983 2037192 2663736 2193303
727120,2554023 2354025 2503756 249866 2235860
727846,1123592 1427250 1675903 1646069 604795
727932,714653 1644621 2208181 1020862 2390154
728093,2292189 2157347 2180930 2746246 242533
728233,1483987 1705370 624867 2605163 1300821
728668,1583635 2421313 2261726 2264035 44819
728793,2106311 784737 1162250 1092821 2198329
729700,415358 872103 1424217 2740412 2006719
729795,1131597 1079601 813500 2476157 419181
729903,2554023 2354025 2503756 249866 2235860
730805,1065538 765477 2444230 994333 1028051
730852,784737 437245 1092821 2198329 1325341
731101,2590849 12006 2057312 1055136 2417467
731165,1382857 2707577 2149991 1111695 2235860
731279,1311425 1693655 796673 1133704 387189
731420,911048 943330 298306 857501 751401
731689,689551 634598 1940835 2253802 2395774
731692,2535642 1398385 2484302 1166201 1734394
731763,1382825 963182 490310 478105 1711035
732010,536047 704099 28531 470640 1913267
732450,2247652 2305530 1468655 2266509 1463831
733543,1317915 776155 1552526 204174 629686
733706,2778525 2487208 1053452 139004 1233470
734123,431442 535570 1776696 1783995 1820280
734412,2554023 2354025 2503756 249866 2235860
734648,2693538 452698 931460 440146 1410763
734744,2554023 2354025 2503756 249866 2235860
734979,1379366 1580530 2645531 2120399 195628
735230,2086041 1841463 443060 2123729 2817704
735520,2269715 1732848 2771189 2525655 340085
736136,514984 98225 1040073 72040 2480118
737292,2554023 2354025 2503756 249866 2235860
737497,2201316 2650992 2005112 1210967 1902330
737587,2235885 1785385 1808791 2180076 2205073
737657,2504601 1279775 2676153 1108805 1029012
738204,2796479 1140869 1953846 1092821 1519543
738552,2554023 2354025 2503756 249866 2235860
739055,1088987 2182289 516263 1316137 1528510
739358,2554023 2354025 2503756 249866 2235860
739426,472040 1244196 1106543 665194 2371498
739481,2108951 249866 1391315 641945 2235860
739525,2827170 1954214 398611 2471261 2331710
739800,2727626 1861454 1328256 1192806 2664002
740486,1932790 2554023 2503756 1258649 1808382
740610,278589 1053452 1001139 517117 1707256
740648,1938039 204410 2187777 2821618 993039
740811,2554023 2354025 2503756 249866 2235860
740989,2554023 2354025 2503756 249866 2235860
742712,2767814 2529713 2043620 2146892 220200
743351,2310855 1672211 548067 1928515 2079278
743736,2554023 2354025 2503756 249866 2235860
744129,1787975 648874 249866 723470 1720422
744159,1737321 634055 2018425 598626 842619
744223,2554023 2354025 2503756 249866 2235860
744776,2326745 981752 1503882 110287 2132256
745544,784737 1162250 1092821 1042300 2827234
745634,1695717 2822587 2744291 1227537 486185
746005,343377 784737 437245 2156629 1325341
746244,2146301 1091373 61070 2699201 2832110
746826,640181 977056 2200859 1591820 1381522
747194,268031 1267910 1539996 2801212 945196
747891,1234846 312090 2333097 1052695 2616030
748699,2442750 1844001 1523307 604409 800397
748961,1096406 1301316 2215552 2708794 2206594
749042,2554023 2354025 2503756 249866 2235860
749082,2791778 858863 2215624 563737 371195
749863,466597 170673 2825431 192377 2255841
749887,610261 1054787 335428 2219079 2830138
749949,2554023 2354025 2503756 249866 2235860
750140,2295534 2767110 575645 2412797 2496152
